semester_code,department,course_id,section,course_name,target_unit,grade_level,course_type,credits,cutoff_weight,year_roc,semester,year_ad,semester_ordinal,course_key,prev_1_weight,prev_2_weight,avg_weight_3sem,avg_weight_all,weight_volatility,semesters_offered,weight_trend,is_required,dept_cluster,popularity_tier,oversubscription_ratio,domain_category,prev_1_oversub_ratio,prev_2_oversub_ratio,avg_oversub_ratio_3sem,prev_1_remaining_spots,demand_trend,instructor_avg_cutoff,instructor_course_count,is_prime_time,num_time_slots
1131,一般通識組,00000750,B,人工智慧導論,B00-一般通識組1,1,必修,2.0,0.0,113,1,2024,24,00000750|B|B00-一般通識組1,0.0,4.0,1.3333333333333333,1.3333333333333333,2.3094010767585034,4,0.0,1,通識,low,0.9833333333333332,N/A,0.9555555555555556,1.0,0.9740740740740742,4.0,-0.005555555555555591,8.857142857142858,15.0,0.0,2.0
1131,一般通識組,00000750,A,人工智慧導論,B00-一般通識組1,1,必修,2.0,13.0,113,1,2024,24,00000750|A|B00-一般通識組1,26.0,25.0,17.333333333333332,18.5,11.789826122551595,5,3.6,1,通識,high,0.9833333333333332,N/A,1.0,0.9666666666666668,0.9822222222222222,0.0,0.004666666666666685,8.857142857142858,15.0,0.0,2.0
1131,藥學系臨床藥學組,00230155,,藥事管理與藥物經濟,"B23-藥學系臨藥組4 ,B13-藥學系藥學組4A,B13-藥學系藥學組4B",4,選修,2.0,0.0,113,1,2024,24,"00230155||B23-藥學系臨藥組4 ,B13-藥學系藥學組4A,B13-藥學系藥學組4B",,,,,,1,,0,藥學,low,0.925,N/A,,,,,,0.0,2.0,0.0,2.0
1131,口腔衛生學系,00280090,,普通心理學,B28-口衛學系1,1,選修,2.0,0.0,113,1,2024,24,00280090||B28-口衛學系1,0.0,0.0,0.0,0.0,0.0,3,0.0,0,口腔醫學,low,1.0,N/A,0.975,1.0,0.9875,1.0,-0.025000000000000022,0.0,2.0,0.0,2.0
1131,一般通識組,00000591,,敘事與療育,B00-一般通識組1,1,選修,2.0,25.0,113,1,2024,24,00000591||B00-一般通識組1,1.0,20.0,7.0,3.625,6.926914382114366,9,2.0,0,通識,medium,1.0,社會科學領域,0.875,0.95,0.8916666666666666,5.0,-0.021785714285714287,14.466666666666667,2.0,0.0,2.0
1131,體育教學組,0099PE01,F,體育-羽球,B99-體育教學組1,1,必修,0.0,26.0,113,1,2024,24,0099PE01|F|B99-體育教學組1,37.0,0.0,12.333333333333334,6.055555555555555,8.973636040694412,19,4.1000000000000005,1,體育,medium,0.98,體育,0.96,0.98,0.9733333333333333,2.0,-0.008000000000000007,11.34920634920635,10.0,1.0,2.0
1131,體育教學組,0099PE02,F,體育-游泳,B99-體育教學組1,1,必修,0.0,3.0,113,1,2024,24,0099PE02|F|B99-體育教學組1,0.0,0.0,6.666666666666667,8.0,7.727501906456298,9,-4.1000000000000005,1,體育,medium,0.96,體育,1.1224489795918366,0.9333333333333332,1.0074829931972789,0.0,0.07789115646258493,18.22222222222222,19.0,0.0,2.0
1131,一般通識組,00000031,B,藝術作品及名畫欣賞,B00-一般通識組1,1,選修,2.0,20.0,113,1,2024,24,00000031|B|B00-一般通識組1,,,,,,1,,0,通識,high,1.0,音樂與藝術領域,,,,,,10.4,6.0,0.0,2.0
1131,語言中心組學士班課程,00970036,,(ESP)醫護英文,B97-語言中心組學士班1,1,選修,2.0,11.0,113,1,2024,24,00970036||B97-語言中心組學士班1,15.0,,15.0,15.0,,2,,0,其他,medium,0.9333333333333332,外語領域,0.875,,0.875,5.0,,7.5,2.0,0.0,2.0
1131,體育教學組,0099PE02,D,體育-游泳,B99-體育教學組1,1,必修,0.0,0.0,113,1,2024,24,0099PE02|D|B99-體育教學組1,0.0,6.0,8.0,12.166666666666666,11.861575346342901,13,-6.0,1,體育,medium,0.96,體育,0.9454545454545454,0.8833333333333333,0.9207070707070706,3.0,-0.010909090909090913,18.22222222222222,19.0,0.0,2.0
1131,體育教學組,0099PE06,A,體育-籃球,B99-體育教學組1,1,必修,0.0,0.0,113,1,2024,24,0099PE06|A|B99-體育教學組1,30.0,31.0,25.333333333333332,12.375,12.569094750901629,9,5.9,1,體育,medium,0.9666666666666668,體育,1.0166666666666666,1.0,1.0222222222222221,0.0,-2.2204460492503132e-17,13.96551724137931,12.0,1.0,2.0
1131,一般通識組,00000032,A,音樂及音樂作品欣賞,B00-一般通識組1,1,選修,2.0,0.0,113,1,2024,24,00000032|A|B00-一般通識組1,5.0,4.0,7.333333333333333,5.5,5.446711546122731,5,0.6,0,通識,low,0.9894736842105264,音樂與藝術領域,1.0,0.9894736842105264,0.9894736842105264,0.0,-0.008421052631578985,2.2777777777777777,5.0,1.0,2.0
1131,一般通識組,00000006,,東亞近代史,B00-一般通識組1,1,選修,2.0,19.0,113,1,2024,24,00000006||B00-一般通識組1,0.0,7.0,4.0,3.1818181818181817,3.8940514074208576,12,-0.1,0,通識,medium,0.9,人文領域,1.0,0.925,0.975,0.0,0.017500000000000005,2.5,5.0,1.0,2.0
1131,體育教學組,0099PE01,G,體育-羽球,B99-體育教學組1,1,必修,0.0,3.0,113,1,2024,24,0099PE01|G|B99-體育教學組1,1.0,6.0,8.666666666666666,6.571428571428571,5.515213723654091,15,-2.5,1,體育,medium,0.98,體育,0.98,0.98,0.98,1.0,-0.006000000000000005,11.34920634920635,10.0,1.0,2.0
1131,體育教學組,0099PE04,B,體育-桌球,B99-體育教學組1,1,必修,0.0,31.0,113,1,2024,24,0099PE04|B|B99-體育教學組1,31.0,12.0,14.666666666666666,10.823529411764707,7.037713532441192,18,5.300000000000001,1,體育,medium,0.9777777777777776,體育,1.0,0.9777777777777776,0.9925925925925926,0.0,-0.0022222222222222365,13.140350877192983,18.0,0.0,2.0
1131,體育教學組,0099PE05,C,體育-排球,B99-體育教學組1,1,必修,0.0,4.0,113,1,2024,24,0099PE05|C|B99-體育教學組1,3.0,0.0,3.3333333333333335,2.2857142857142856,2.563479777846623,8,0.30000000000000004,1,體育,low,0.9666666666666668,體育,0.95,1.0,0.9888888888888889,3.0,-0.003333333333333322,13.140350877192983,18.0,1.0,2.0
1131,語言中心組學士班課程,0097E041,,(EAP)英文簡報技巧,B97-語言中心組學士班1,1,選修,2.0,28.0,113,1,2024,24,0097E041||B97-語言中心組學士班1,0.0,,0.0,0.0,,2,,0,其他,medium,0.8666666666666667,外語領域,0.8,,0.8,6.0,,6.666666666666667,3.0,0.0,2.0
1131,體育教學組,0099PE05,A,體育-排球,B99-體育教學組1,1,必修,0.0,5.0,113,1,2024,24,0099PE05|A|B99-體育教學組1,1.0,5.0,3.0,2.25,2.217355782608345,5,0.5,1,體育,low,0.9666666666666668,體育,0.9666666666666668,0.9833333333333332,0.975,2.0,-0.016666666666666385,13.140350877192983,18.0,1.0,2.0
1131,體育教學組,0099PE04,C,體育-桌球,B99-體育教學組1,1,必修,0.0,36.0,113,1,2024,24,0099PE04|C|B99-體育教學組1,18.0,41.0,20.0,10.857142857142858,13.184239675619365,15,-0.1,1,體育,high,0.9777777777777776,體育,1.0,0.9777777777777776,0.9925925925925926,0.0,-0.0022222222222222365,13.140350877192983,18.0,0.0,2.0
1131,體育教學組,0099PE01,A,體育-羽球,B99-體育教學組1,1,必修,0.0,12.0,113,1,2024,24,0099PE01|A|B99-體育教學組1,12.0,9.0,7.0,7.1875,6.645487190567747,17,0.3000000000000001,1,體育,medium,0.98,體育,0.96,0.98,0.9733333333333333,2.0,-0.008000000000000007,11.34920634920635,10.0,1.0,2.0
1131,語言中心組學士班課程,00970025,,旅遊英文,B97-語言中心組學士班1,1,選修,2.0,73.0,113,1,2024,24,00970025||B97-語言中心組學士班1,71.0,63.0,67.0,67.0,5.656854249492381,3,8.0,0,其他,very_high,0.9166666666666666,外語領域,0.95,0.95,0.95,3.0,0.0,31.11111111111111,3.0,,
1131,體育教學組,0099PE02,C,體育-游泳,B99-體育教學組1,1,必修,0.0,7.0,113,1,2024,24,0099PE02|C|B99-體育教學組1,20.0,31.0,20.333333333333332,12.8125,11.332659293681544,17,1.2000000000000002,1,體育,medium,0.96,體育,1.1224489795918366,0.8833333333333333,0.9797052154195011,0.0,0.024489795918367332,18.22222222222222,19.0,0.0,2.0
1131,體育教學組,0099PE02,B,體育-游泳,B99-體育教學組1,1,必修,0.0,17.0,113,1,2024,24,0099PE02|B|B99-體育教學組1,21.0,17.0,19.666666666666668,8.866666666666667,8.708507061379422,16,1.0,1,體育,medium,0.96,體育,0.9454545454545454,1.1224489795918366,0.9837456194599051,3.0,0.03133580705009277,18.22222222222222,19.0,0.0,2.0
1131,語言中心組學士班課程,00970015,,西方當代文化思潮,B97-語言中心組學士班1,1,選修,2.0,40.0,113,1,2024,24,00970015||B97-語言中心組學士班1,,,,,,1,,0,其他,very_high,1.0,外語領域,,,,,,27.5,8.0,0.0,2.0
1131,體育教學組,0099PE01,B,體育-羽球,B99-體育教學組1,1,必修,0.0,29.0,113,1,2024,24,0099PE01|B|B99-體育教學組1,20.0,26.0,22.333333333333332,10.0,8.476859256655313,16,3.2,1,體育,medium,0.98,體育,0.96,0.98,0.9733333333333333,2.0,-0.010000000000000009,11.34920634920635,10.0,1.0,2.0
1131,體育教學組,0099PE04,D,體育-桌球,B99-體育教學組1,1,必修,0.0,8.0,113,1,2024,24,0099PE04|D|B99-體育教學組1,6.0,13.0,9.666666666666666,12.294117647058824,10.797943704025045,18,-1.9000000000000001,1,體育,medium,0.9777777777777776,體育,1.0,0.9777777777777776,0.9925925925925926,0.0,-0.0022222222222222365,13.140350877192983,18.0,0.0,2.0
1131,體育教學組,0099PE03,A,體育-網球,B99-體育教學組1,1,必修,0.0,17.0,113,1,2024,24,0099PE03|A|B99-體育教學組1,4.0,15.0,6.333333333333333,3.3333333333333335,5.921711464320654,7,2.2,1,體育,low,1.0,體育,1.0,0.9555555555555556,0.9851851851851853,0.0,-0.00444444444444444,13.140350877192983,18.0,0.0,2.0
1131,體育教學組,0099PE09,A,體育-健身適能,B99-體育教學組1,1,必修,0.0,6.0,113,1,2024,24,0099PE09|A|B99-體育教學組1,13.0,31.0,16.333333333333332,21.714285714285715,18.499183231153214,15,-2.3000000000000003,1,體育,high,0.9333333333333332,體育,1.0,1.0,1.0,0.0,0.00444444444444444,17.818181818181817,4.0,0.0,2.0
1131,體育教學組,0099PE07,A,體育-高爾夫球,B99-體育教學組1,1,必修,0.0,33.0,113,1,2024,24,0099PE07|A|B99-體育教學組1,16.0,21.0,18.5,18.5,3.5355339059327378,3,-5.0,1,體育,high,1.0,體育,1.0,1.0,1.0,0.0,0.0,11.34920634920635,10.0,0.0,2.0
1131,體育教學組,0099PE06,C,體育-籃球,B99-體育教學組1,1,必修,0.0,0.0,113,1,2024,24,0099PE06|C|B99-體育教學組1,0.0,0.0,8.0,12.333333333333334,12.612163441165304,7,-7.4,1,體育,medium,0.9666666666666668,體育,0.9833333333333332,0.9666666666666668,0.9888888888888889,1.0,-0.003333333333333366,13.96551724137931,12.0,1.0,2.0
1131,語言中心組學士班課程,00970011,,韓文(一),B97-語言中心組學士班1,1,選修,2.0,58.0,113,1,2024,24,00970011||B97-語言中心組學士班1,55.0,,55.0,55.0,,2,,0,其他,very_high,1.1,外語領域,0.9833333333333332,,0.9833333333333332,1.0,,29.714285714285715,4.0,1.0,2.0
1131,體育教學組,0099PE04,A,體育-桌球,B99-體育教學組1,1,必修,0.0,41.0,113,1,2024,24,0099PE04|A|B99-體育教學組1,42.0,37.0,26.333333333333332,25.823529411764707,22.060245052236066,18,1.2000000000000002,1,體育,high,0.9777777777777776,體育,1.0,0.9777777777777776,0.9925925925925926,0.0,-0.0022222222222222365,13.140350877192983,18.0,0.0,2.0
1131,體育教學組,0099PE01,D,體育-羽球,B99-體育教學組1,1,必修,0.0,37.0,113,1,2024,24,0099PE01|D|B99-體育教學組1,36.0,28.0,26.0,9.545454545454545,11.885820429096482,12,8.700000000000001,1,體育,high,0.98,體育,0.96,0.98,0.9733333333333333,2.0,-0.008000000000000007,11.34920634920635,10.0,1.0,2.0
1131,語言中心組學士班課程,0097E042,,(ESP)新聞英語,B97-語言中心組學士班1,1,選修,2.0,1.0,113,1,2024,24,0097E042||B97-語言中心組學士班1,0.0,,0.0,0.0,,2,,0,其他,medium,1.0,外語領域,0.9555555555555556,,0.9555555555555556,2.0,,0.4,3.0,0.0,2.0
1131,體育教學組,0099PE01,C,體育-羽球,B99-體育教學組1,1,必修,0.0,23.0,113,1,2024,24,0099PE01|C|B99-體育教學組1,10.0,10.0,11.666666666666666,9.3125,5.48596694606642,17,0.6000000000000001,1,體育,medium,0.98,體育,0.96,0.98,0.9733333333333333,2.0,-0.008000000000000007,11.34920634920635,10.0,1.0,2.0
1131,體育教學組,0099PE01,E,體育-羽球,B99-體育教學組1,1,必修,0.0,24.0,113,1,2024,24,0099PE01|E|B99-體育教學組1,21.0,20.0,16.666666666666668,10.333333333333334,8.109544122967268,19,2.4000000000000004,1,體育,medium,0.98,體育,0.96,0.98,0.9733333333333333,2.0,-0.008000000000000007,11.34920634920635,10.0,1.0,2.0
1131,體育教學組,0099PE03,C,體育-網球,B99-體育教學組1,1,必修,0.0,3.0,113,1,2024,24,0099PE03|C|B99-體育教學組1,1.0,,1.0,1.0,,2,,1,體育,low,1.0,體育,0.9555555555555556,,0.9555555555555556,2.0,,13.140350877192983,18.0,0.0,2.0
1132,一般通識組,00000860,,聽孩子的微聲,B00-一般通識組1,1,選修,2.0,34.0,113,2,2024,25,00000860||B00-一般通識組1,23.0,0.0,12.0,12.0,11.532562594670797,4,5.0,0,通識,high,0.9,科學與邏輯思維領域,0.9666666666666668,0.8333333333333334,0.9333333333333335,1.0,-0.016666666666666607,15.714285714285714,2.0,,
1132,一般通識組,00000919,,地方敘事與深度報導,B00-一般通識組1,1,選修,1.0,17.0,113,2,2024,25,00000919||B00-一般通識組1,0.0,0.0,0.0,0.0,0.0,3,0.0,0,通識,medium,0.925,創意設計領域,1.0,0.975,0.9875,0.0,0.025000000000000022,13.4,3.0,0.0,1.0
1132,一般通識組,00000863,A,設計思考,B00-一般通識組1,1,選修,1.0,2.0,113,2,2024,25,00000863|A|B00-一般通識組1,,,,,,1,,0,通識,low,0.875,創意設計領域,,,,,,,,1.0,2.0
1132,一般通識組,00000918,,媒體識讀,B00-一般通識組1,1,選修,2.0,66.0,113,2,2024,25,00000918||B00-一般通識組1,59.0,66.0,65.0,63.25,5.7373048260195025,5,-0.1,0,通識,very_high,1.025,社會科學領域,1.1,1.05,1.0666666666666667,0.0,0.03750000000000003,19.871794871794872,19.0,0.0,2.0
1132,一般通識組,00000863,B,設計思考,B00-一般通識組1,1,選修,1.0,5.0,113,2,2024,25,00000863|B|B00-一般通識組1,,,,,,1,,0,通識,low,0.875,創意設計領域,,,,,,,,1.0,2.0
1132,一般通識組,00000878,,綠色樂活地圖設計工作坊,B00-一般通識組1,1,選修,1.0,0.0,113,2,2024,25,00000878||B00-一般通識組1,16.0,7.0,7.666666666666667,7.666666666666667,8.020806277010642,4,8.0,0,通識,medium,0.65,自由領域,0.9,0.8,0.7666666666666666,2.0,0.15000000000000002,3.1666666666666665,4.0,,
1132,一般通識組,00000898,,大稻埕醫療發展工作坊,B00-一般通識組1,1,選修,1.0,26.0,113,2,2024,25,00000898||B00-一般通識組1,21.0,1.0,7.333333333333333,5.5,10.344080432788601,5,6.4,0,通識,high,0.8,自由領域,0.96,0.84,0.9066666666666666,1.0,-0.008000000000000007,4.318181818181818,5.0,,
1132,一般通識組,00000396,,《共產黨宣言》與社會主義,B00-一般通識組1,1,選修,2.0,53.0,113,2,2024,25,00000396||B00-一般通識組1,27.0,0.0,21.0,60.473684210526315,33.81381772302335,20,-10.600000000000001,0,通識,very_high,1.0,經典閱讀課程,1.0,0.9666666666666668,0.9755555555555556,0.0,-0.001111111111111085,28.291666666666668,7.0,0.0,2.0
1132,一般通識組,00000884,,管理學入門,B00-一般通識組1,1,選修,2.0,60.0,113,2,2024,25,00000884||B00-一般通識組1,55.0,25.0,34.666666666666664,34.666666666666664,17.616280348965084,4,15.499999999999998,0,通識,very_high,1.0,社會科學領域,1.0,1.0,1.0,0.0,0.0,20.8,3.0,1.0,2.0
1132,一般通識組,00000869,,問題探索與創意思考,B00-一般通識組1,1,選修,1.0,1.0,113,2,2024,25,00000869||B00-一般通識組1,0.0,,0.0,0.0,,2,,0,通識,low,0.925,創意設計領域,0.9,,0.9,4.0,,0.0,1.0,1.0,2.0
1132,一般通識組,00000876,,機電整合初體驗-樂高輪型機器人競技工作坊,B00-一般通識組1,1,選修,1.0,21.0,113,2,2024,25,00000876||B00-一般通識組1,0.0,,0.0,0.0,,2,,0,通識,medium,1.0,自由領域,0.75,,0.75,5.0,,9.333333333333334,16.0,,
1132,體育教學組,0099PE03,A,體育-網球,B99-體育教學組1,1,必修,0.0,0.0,113,2,2024,25,0099PE03|A|B99-體育教學組1,17.0,4.0,12.0,5.285714285714286,7.476948702830715,8,3.6,1,體育,low,1.0,體育,1.0,1.0,0.9851851851851853,0.0,0.0,16.8,6.0,1.0,2.0
1132,一般通識組,00000893,,互動程式設計,B00-一般通識組1,1,選修,2.0,0.0,113,2,2024,25,00000893||B00-一般通識組1,20.0,,20.0,20.0,,2,,0,通識,medium,1.0,科學與邏輯思維領域,0.975,,0.975,1.0,,9.333333333333334,16.0,0.0,2.0
1132,跨領域學院學士班課程,XB500037,,學習科技實務,XB-跨領域學士1,1,選修,2.0,36.0,113,2,2024,25,XB500037||XB-跨領域學士1,42.0,51.0,34.666666666666664,34.666666666666664,20.984120980716188,4,15.499999999999998,0,其他,very_high,1.1555555555555554,核心課程,1.1777777777777778,1.022222222222222,1.0518518518518518,1.0,0.1111111111111111,14.323529411764707,14.0,,
1132,跨領域學院學士班課程,XB500026,,虛擬影棚製作工作坊,XB-跨領域學士1,1,選修,1.0,0.0,113,2,2024,25,XB500026||XB-跨領域學士1,0.0,0.0,0.0,0.0,0.0,4,0.0,0,其他,low,0.8,核心課程,0.84,0.84,0.7599999999999999,4.0,0.11999999999999998,14.323529411764707,14.0,,
1132,跨領域學院碩士班課程,XM500003,,多體學分析與精準醫學應用專論,XM-跨領域碩士1,1,選修,1.0,0.0,113,2,2024,25,XM500003||XM-跨領域碩士1,,,,,,1,,0,其他,low,1.0,核心課程,,,,,,11.0,3.0,,
1132,體育教學組,0099PE02,C,體育-游泳,B99-體育教學組1,1,必修,0.0,12.0,113,2,2024,25,0099PE02|C|B99-體育教學組1,7.0,20.0,19.333333333333332,12.470588235294118,11.06298810820806,18,-4.6000000000000005,1,體育,medium,1.02,體育,0.96,1.1224489795918366,0.98859410430839,2.0,0.03424489795918367,16.835616438356166,19.0,0.0,2.0
1132,一般通識組,00000933,,色彩創意設計,B00-一般通識組1,1,選修,1.0,50.0,113,2,2024,25,00000933||B00-一般通識組1,43.0,41.0,39.666666666666664,39.666666666666664,4.163331998932266,4,4.0,0,通識,very_high,0.975,創意設計領域,0.925,0.975,0.9666666666666667,3.0,-0.03749999999999998,31.5,4.0,0.0,1.0
1132,一般通識組,00000928,,明日餐桌：食農教育設計工作坊,B00-一般通識組1,1,選修,1.0,1.0,113,2,2024,25,00000928||B00-一般通識組1,,,,,,1,,0,通識,low,0.95,自由領域,,,,,,3.1666666666666665,4.0,,
1132,一般通識組,00000920,,當代社會中的農糧生產與永續轉型,B00-一般通識組1,1,選修,2.0,11.0,113,2,2024,25,00000920||B00-一般通識組1,15.0,1.0,8.0,8.0,9.899494936611665,3,14.0,0,通識,high,1.0,社會科學領域,1.0,1.0,1.0,0.0,0.0,3.1666666666666665,4.0,0.0,2.0
1132,一般通識組,0000E626,,科學哲學概論與生活應用,B00-一般通識組1,1,選修,2.0,0.0,113,2,2024,25,0000E626||B00-一般通識組1,0.0,,0.0,0.0,,2,,0,通識,medium,0.9428571428571428,科學與邏輯思維領域,1.0,,1.0,0.0,,0.0,1.0,1.0,2.0
1132,跨領域學院學士班課程,XB100005,,木工職人工作坊,XB-跨領域學士1,1,選修,1.0,70.0,113,2,2024,25,XB100005||XB-跨領域學士1,65.0,43.0,69.33333333333333,76.0,26.993826454703804,5,-15.0,0,其他,very_high,1.0,基礎課程,0.95,0.8,0.8833333333333333,1.0,-0.009999999999999998,26.302325581395348,24.0,,
1132,一般通識組,00000226,,運動與健康,B00-一般通識組1,1,選修,2.0,80.0,113,2,2024,25,00000226||B00-一般通識組1,80.0,81.0,80.33333333333333,69.0,26.778553155294055,13,1.4000000000000001,0,通識,very_high,1.1,科學與邏輯思維領域,0.9916666666666668,1.075,1.0166666666666666,3.0,-0.029166666666666653,17.56,11.0,,
1132,一般通識組,00000971,,東洋醫學史,B00-一般通識組1,1,選修,2.0,0.0,113,2,2024,25,00000971||B00-一般通識組1,,,,,,1,,0,通識,low,0.55,人文領域,,,,,,19.871794871794872,19.0,0.0,2.0
1132,一般通識組,00000969,,(ESP)生死教育電影院,B00-一般通識組1,1,選修,2.0,0.0,113,2,2024,25,00000969||B00-一般通識組1,,,,,,1,,0,通識,medium,1.0,人文領域,,,,,,12.393939393939394,10.0,0.0,2.0
1132,一般通識組,00000966,,語言與生活,B00-一般通識組1,1,選修,2.0,0.0,113,2,2024,25,00000966||B00-一般通識組1,,,,,,1,,0,通識,low,0.85,人文領域,,,,,,19.871794871794872,19.0,0.0,2.0
1132,一般通識組,00000962,,大腦意志力與學習：心理學在現代生活中的應用,B00-一般通識組1,1,選修,2.0,23.0,113,2,2024,25,00000962||B00-一般通識組1,,,,,,1,,0,通識,high,0.9777777777777776,科學與邏輯思維領域,,,,,,,,0.0,2.0
1132,跨領域學院學士班課程,XB200007,,Blender 3D基礎概念工作坊,XB-跨領域學士1,1,選修,1.0,0.0,113,2,2024,25,XB200007||XB-跨領域學士1,0.0,0.0,11.666666666666666,12.6,17.03819239238717,6,-2.9000000000000004,0,其他,medium,0.8857142857142857,核心課程,0.7428571428571429,0.8857142857142857,0.8571428571428572,9.0,-0.042857142857142864,14.323529411764707,14.0,,
1132,體育教學組,0099PE01,D,體育-羽球,B99-體育教學組1,1,必修,0.0,48.0,113,2,2024,25,0099PE01|D|B99-體育教學組1,37.0,36.0,33.666666666666664,11.833333333333334,13.829042781133632,13,7.800000000000001,1,體育,high,1.0,體育,0.98,0.96,0.9733333333333333,1.0,-0.0020000000000000018,12.704225352112676,10.0,1.0,2.0
1132,一般通識組,00000256,,古琴與哲學實踐,B00-一般通識組1,1,選修,2.0,0.0,113,2,2024,25,00000256||B00-一般通識組1,10.0,17.0,11.333333333333334,27.473684210526315,14.116060282342834,20,-6.5,0,通識,high,0.96875,經典閱讀課程,1.0,1.0,0.9791666666666666,0.0,0.0,9.2,6.0,1.0,2.0
1132,跨領域學院學士班課程,XB200008,,Blender 3D動畫製作工作坊,XB-跨領域學士1,1,選修,1.0,0.0,113,2,2024,25,XB200008||XB-跨領域學士1,0.0,0.0,0.0,0.0,0.0,5,0.0,0,其他,low,0.5142857142857142,核心課程,0.6,0.8571428571428571,0.7809523809523808,14.0,-0.07785714285714286,14.323529411764707,14.0,,
1132,體育教學組,0099PE01,E,體育-羽球,B99-體育教學組1,1,必修,0.0,34.0,113,2,2024,25,0099PE01|E|B99-體育教學組1,24.0,21.0,21.666666666666668,11.052631578947368,8.481834734763243,20,2.4000000000000004,1,體育,medium,1.0,體育,0.98,0.96,0.9733333333333333,1.0,-0.0020000000000000018,12.704225352112676,10.0,1.0,2.0
1132,體育教學組,0099PE02,B,體育-游泳,B99-體育教學組1,1,必修,0.0,17.0,113,2,2024,25,0099PE02|B|B99-體育教學組1,17.0,21.0,18.333333333333332,9.375,8.65544144839919,17,2.0,1,體育,medium,1.02,體育,0.96,0.9454545454545454,1.0093011750154608,2.0,0.01154545454545456,16.835616438356166,19.0,0.0,2.0
1132,一般通識組,00000950,,聊齋誌異的愛情物語,B00-一般通識組1,1,選修,2.0,21.0,113,2,2024,25,00000950||B00-一般通識組1,21.0,,21.0,21.0,,2,,0,通識,high,0.9777777777777776,經典閱讀課程,0.9777777777777776,,0.9777777777777776,1.0,,19.6875,3.0,0.0,2.0
1132,一般通識組,00000938,,新聞與法律,B00-一般通識組1,1,選修,2.0,26.0,113,2,2024,25,00000938||B00-一般通識組1,,,,,,1,,0,通識,high,0.9333333333333332,社會科學領域,,,,,,39.0,1.0,0.0,2.0
1132,一般通識組,00000258,,哲學入門,B00-一般通識組1,1,選修,2.0,41.0,113,2,2024,25,00000258||B00-一般通識組1,47.0,42.0,44.666666666666664,34.75,14.699206327780647,17,10.3,0,通識,very_high,1.0,人文領域,1.0,0.9666666666666668,0.9805555555555556,0.0,-0.003333333333333322,19.375,6.0,0.0,2.0
1132,一般通識組,00000936,,鄉村社區發展與社會創新,B00-一般通識組1,1,選修,2.0,7.0,113,2,2024,25,00000936||B00-一般通識組1,0.0,0.0,0.0,0.0,0.0,3,0.0,0,通識,low,1.0,社會科學領域,0.9333333333333332,0.8666666666666667,0.8999999999999999,2.0,0.06666666666666654,3.1666666666666665,4.0,0.0,2.0
1132,體育教學組,0099PE01,F,體育-羽球,B99-體育教學組1,1,必修,0.0,5.0,113,2,2024,25,0099PE01|F|B99-體育教學組1,26.0,37.0,21.0,7.105263157894737,9.848264014209168,20,7.9,1,體育,medium,1.0,體育,0.98,0.96,0.9733333333333333,1.0,-0.0020000000000000018,12.704225352112676,10.0,1.0,2.0
1132,跨領域學院學士班課程,XB500013,,3D熱熔與光固化列印機操作工作坊,XB-跨領域學士1,1,選修,0.5,0.0,113,2,2024,25,XB500013||XB-跨領域學士1,0.0,,0.0,0.0,,2,,0,其他,low,0.775,核心課程,0.85,,0.85,6.0,,0.2,3.0,,
1132,體育教學組,0099PE01,G,體育-羽球,B99-體育教學組1,1,必修,0.0,4.0,113,2,2024,25,0099PE01|G|B99-體育教學組1,3.0,1.0,3.3333333333333335,6.333333333333333,5.394000194219323,16,-1.4000000000000001,1,體育,medium,1.0,體育,0.98,0.98,0.98,1.0,-0.0040000000000000036,12.704225352112676,10.0,1.0,2.0
1132,跨領域學院學士班課程,XB500016,,國際健康照護設計思考,XB-跨領域學士1,1,選修,2.0,31.0,113,2,2024,25,XB500016||XB-跨領域學士1,37.0,0.0,18.5,18.5,26.16295090390226,3,37.0,0,其他,high,1.0,基礎課程,0.9833333333333332,0.925,0.9541666666666666,1.0,0.058333333333333126,36.6,5.0,,
1132,一般通識組,00000932,,生活創意設計,B00-一般通識組1,1,選修,1.0,45.0,113,2,2024,25,00000932||B00-一般通識組1,37.0,35.0,34.666666666666664,34.666666666666664,2.516611478423584,4,2.5,0,通識,very_high,0.975,創意設計領域,0.975,0.925,0.9416666666666668,1.0,0.024999999999999963,28.7,4.0,0.0,1.0
1132,體育教學組,0099PE02,A,體育-游泳,B99-體育教學組1,1,必修,0.0,0.0,113,2,2024,25,0099PE02|A|B99-體育教學組1,0.0,0.0,0.0,0.8,1.788854381999832,6,-0.8,1,體育,low,1.02,體育,0.8833333333333333,0.8833333333333333,0.9222222222222222,7.0,-0.05833333333333335,16.835616438356166,19.0,0.0,2.0
1132,一般通識組,00000341,,山海經與神話,B00-一般通識組1,1,選修,2.0,10.0,113,2,2024,25,00000341||B00-一般通識組1,36.0,0.0,23.666666666666668,41.473684210526315,22.576704860080472,20,-2.1,0,通識,very_high,0.9333333333333332,經典閱讀課程,0.9777777777777776,0.9555555555555556,0.9777777777777777,1.0,0.015555555555555524,19.6875,3.0,1.0,2.0
1132,一般通識組,00000926,,駐校創作者藝文工作坊,B00-一般通識組1,1,選修,1.0,3.0,113,2,2024,25,00000926||B00-一般通識組1,0.0,,0.0,0.0,,2,,0,通識,low,0.86,自由領域,0.98,,0.98,1.0,,17.56,11.0,,
